name,total_ops,threads,spent,throughput,latency
DelegationServer,33554432,1,38.227352639,0.8777597631955126,0
DelegationServer,33554432,2,22.870571094,1.4671444740967954,0
DelegationServer,33554432,3,16.282266794,2.060796105635904,0
DelegationServer,33554432,4,13.389448895,2.5060353314862853,0
DelegationServer,33554432,5,10.872124364,3.086281105384162,0
DelegationServer,33554432,6,9.653996902,3.475703622097558,0
DelegationServer,33554432,7,8.85380698,3.789830981836019,0
DelegationServer,33554432,8,8.117233728,4.133727464845029,0
DelegationServer,33554432,9,7.624064423,4.401121257419364,0
DelegationServer,33554432,10,7.097633033,4.727552388802122,0
DelegationServer,33554432,11,7.288466056,4.603771457833349,0
DelegationServer,33554432,12,6.810511324,4.9268594388435085,0
DelegationServer,33554432,13,7.292750658,4.601066672037041,0
DelegationServer,33554432,14,8.106456552,4.139223072961707,0
DelegationServer,33554432,15,7.984477508,4.2024580777365,0
DelegationServer,33554432,16,8.032488715,4.17733945113921,0
DelegationServer,33554432,17,8.012864724,4.187570008451324,0
DelegationServer,33554432,18,7.758613489,4.324797471555036,0
DelegationServer,33554432,19,7.6385906089999995,4.392751715279156,0
DelegationServer,33554432,20,7.7842590959999995,4.310549223270613,0
DelegationServer,33554432,21,7.747778881,4.330845331981022,0
DelegationServer,33554432,22,7.541832526,4.449108606472389,0
DelegationServer,33554432,23,7.377493128,4.548215961415125,0
DelegationServer,33554432,24,7.412195334,4.526922252855998,0
DelegationServer,33554432,25,7.494423935,4.477252993828671,0
DelegationServer,33554432,26,7.521250509,4.461283660190343,0
DelegationServer,33554432,27,7.413625182,4.526049156284416,0
DelegationServer,33554432,28,7.388858258,4.541220149090049,0
DelegationServer,33554432,29,7.110562855,4.718955824489368,0
DelegationServer,33554432,30,7.428536705,4.516963882996658,0
DelegationServer,33554432,31,7.255289239,4.624823476317372,0
DelegationServer,33554432,32,7.122193443,4.7112497390784505,0
DelegationServer,33554432,33,7.046449344,4.761892176032083,0
DelegationServer,33554432,34,7.223553593,4.645141974514592,0
DelegationServer,33554432,35,6.96768978,4.815718417360424,0
DelegationServer,33554432,36,6.737729258,4.980080189502919,0
DelegationServer,33554432,37,6.8121255309999995,4.925691966083647,0
DelegationServer,33554432,38,6.619763454,5.068826436649288,0
DelegationServer,33554432,39,6.858939282,4.892073048096127,0
DelegationServer,33554432,40,6.687487633,5.017494437585601,0
DelegationServer,33554432,41,7.520285048,4.46185640382391,0
DelegationServer,33554432,42,6.617338743,5.07068374510747,0
DelegationServer,33554432,43,6.402011447,5.241232740332524,0
DelegationServer,33554432,44,6.326434839,5.303845349540318,0
DelegationServer,33554432,45,6.758402086,4.964846952433898,0
DelegationServer,33554432,46,6.6115223279999995,5.07514462408997,0
DelegationServer,33554432,47,6.991914381,4.79903359388691,0
DelegationServer,33554432,48,6.144385575,5.460990621507342,0
DelegationServer,33554432,49,6.058117535,5.538755530268859,0
DelegationServer,33554432,50,6.103572482,5.497506927124258,0
DelegationServer,33554432,51,6.269536271,5.351979883298134,0
DelegationServer,33554432,52,6.523510805,5.143615608681436,0
DelegationServer,33554432,53,6.792790218,4.939712684058043,0
DelegationServer,33554432,54,6.869203874,4.884762865607153,0
DelegationServer,33554432,55,6.049841422,5.546332483688032,0
DelegationServer,33554432,56,6.124082764,5.4790951221703645,0
DelegationServer,33554432,57,6.198241223,5.413540840503038,0
DelegationServer,33554432,58,5.854670744,5.731224430406671,0
DelegationServer,33554432,59,6.171310286,5.437164952817283,0
DelegationServer,33554432,60,6.550617588,5.122331070198324,0
DelegationServer,33554432,61,6.447267518,5.2044423325571705,0
DelegationServer,33554432,62,5.907542895,5.679930318982475,0
DelegationServer,33554432,63,5.802915212,5.782340560587877,0
DelegationServer,33554432,64,6.017924186,5.5757485410102845,0
DelegationServer,33554432,65,5.96172444,5.628309784811187,0
DelegationServer,33554432,66,5.892261794,5.694660755597784,0
DelegationServer,33554432,67,5.988875759,5.6027931368545865,0
DelegationServer,33554432,68,5.977130898,5.613802436755669,0
DelegationServer,33554432,69,5.889675085,5.697161815506161,0
DelegationServer,33554432,70,6.468386365,5.187450177923934,0
DelegationServer,33554432,71,6.243138427,5.374609644227259,0
DelegationServer,33554432,72,5.728157322,5.857805593280107,0
DelegationServer,33554432,73,5.935070446,5.65358613773731,0
DelegationServer,33554432,74,5.743120886,5.842543221020405,0
DelegationServer,33554432,75,6.057411057,5.5394015172908215,0
DelegationServer,33554432,76,5.732273498,5.853599276396564,0
DelegationServer,33554432,77,5.7666233479999995,5.818731339829481,0
DelegationServer,33554432,78,5.981265232,5.609922098167875,0
DelegationServer,33554432,79,6.258997522,5.360991417884124,0
DelegationServer,33554432,80,6.386715059,5.253785661333979,0
DelegationServer,33554432,81,6.110850143,5.490959721608738,0
DelegationServer,33554432,82,5.706247116,5.88029773647819,0
DelegationServer,33554432,83,5.682391726,5.904983960621796,0
DelegationServer,33554432,84,5.7155925,5.870683048170422,0
DelegationServer,33554432,85,5.616391162,5.974375899425645,0
DelegationServer,33554432,86,5.501972589,6.098618533121157,0
DelegationServer,33554432,87,5.666418885,5.921629283148205,0
DelegationServer,33554432,88,5.534782558,6.062466167076477,0
DelegationServer,33554432,89,5.824160393,5.761247928599071,0
DelegationServer,33554432,90,5.851122082,5.734700375373231,0
