name,total_ops,threads,spent,throughput,latency
DelegationServer,33554432,1,37.460438483,0.8957298248184524,0
DelegationServer,33554432,2,21.728447289,1.5442627608732489,0
DelegationServer,33554432,3,14.985512014,2.239124827276656,0
DelegationServer,33554432,4,11.816299103,2.8396735481654303,0
DelegationServer,33554432,5,10.225460923,3.2814591198061733,0
DelegationServer,33554432,6,9.018425671,3.7206529414439746,0
DelegationServer,33554432,7,8.236471893,4.073884113963552,0
DelegationServer,33554432,8,7.592089293,4.419657185926093,0
DelegationServer,33554432,9,6.89565956,4.866022127113247,0
DelegationServer,33554432,10,6.75712859,4.965782662425254,0
DelegationServer,33554432,11,6.560801552,5.114379963187766,0
DelegationServer,33554432,12,6.583033933,5.097107555802721,0
DelegationServer,33554432,13,7.238896901,4.635296297059391,0
DelegationServer,33554432,14,7.419868399,4.522240853290907,0
DelegationServer,33554432,15,7.33298236,4.575823362542494,0
DelegationServer,33554432,16,7.281831941,4.607965725090881,0
DelegationServer,33554432,17,7.241714097,4.633493058487421,0
DelegationServer,33554432,18,8.06153823,4.162286531760329,0
DelegationServer,33554432,19,7.096785642,4.728116881735739,0
DelegationServer,33554432,20,7.413575975,4.526079197562955,0
DelegationServer,33554432,21,7.260023264,4.621807779375182,0
DelegationServer,33554432,22,7.010183688,4.786526786371992,0
DelegationServer,33554432,23,7.261708166,4.620735401775715,0
DelegationServer,33554432,24,6.903268549,4.8606586520323996,0
DelegationServer,33554432,25,6.933496205,4.839467854010313,0
DelegationServer,33554432,26,7.24729342,4.629925967589704,0
DelegationServer,33554432,27,7.195397466,4.663318761549009,0
DelegationServer,33554432,28,7.327015982,4.579549448565677,0
DelegationServer,33554432,29,6.576350061,5.102287999993983,0
DelegationServer,33554432,30,7.147617824,4.694491623115635,0
DelegationServer,33554432,31,6.601769137,5.082642440787914,0
DelegationServer,33554432,32,6.579814619,5.099601423892334,0
DelegationServer,33554432,33,6.331872456,5.299290570549041,0
DelegationServer,33554432,34,6.438227317,5.2117501212484765,0
DelegationServer,33554432,35,6.37746209,5.261408304192679,0
DelegationServer,33554432,36,6.879651909,4.877344441817456,0
DelegationServer,33554432,37,6.100124638,5.5006141663035315,0
DelegationServer,33554432,38,6.175678409,5.433319188236895,0
DelegationServer,33554432,39,7.473977283,4.489501470163888,0
DelegationServer,33554432,40,7.553816418,4.442050235698487,0
DelegationServer,33554432,41,6.164322948,5.443328048035942,0
DelegationServer,33554432,42,6.24203755,5.375557537298057,0
DelegationServer,33554432,43,6.337164584,5.294865164890595,0
DelegationServer,33554432,44,6.9097964,4.85606667079221,0
DelegationServer,33554432,45,6.081030023,5.517886258263586,0
DelegationServer,33554432,46,6.199375973,5.412549931821984,0
DelegationServer,33554432,47,6.162020856,5.445361640950604,0
DelegationServer,33554432,48,5.928882181,5.659487062760372,0
DelegationServer,33554432,49,5.897925402,5.689192336787036,0
DelegationServer,33554432,50,6.418650611,5.227645814292477,0
DelegationServer,33554432,51,6.128661429,5.475001742015793,0
DelegationServer,33554432,52,5.880844574,5.70571651363626,0
DelegationServer,33554432,53,6.315979796,5.312624974077735,0
DelegationServer,33554432,54,5.947183488,5.642071085868605,0
DelegationServer,33554432,55,6.082976066,5.516120996685835,0
DelegationServer,33554432,56,6.03726101,5.55788990146709,0
DelegationServer,33554432,57,5.762688653,5.8227043001068415,0
DelegationServer,33554432,58,5.59659129,5.9955123147825935,0
DelegationServer,33554432,59,5.859799905,5.726207813234196,0
DelegationServer,33554432,60,5.722028674,5.864079666791268,0
DelegationServer,33554432,61,5.595795535,5.996364911856987,0
DelegationServer,33554432,62,5.5742576889999995,6.019533697951366,0
DelegationServer,33554432,63,5.659198045,5.929184971649106,0
DelegationServer,33554432,64,5.756508474,5.828955546848031,0
DelegationServer,33554432,65,5.558801579,6.036270862187578,0
DelegationServer,33554432,66,5.583551389,6.009514314868608,0
DelegationServer,33554432,67,5.850535862,5.7352749887305965,0
DelegationServer,33554432,68,5.808072734,5.777205888551465,0
DelegationServer,33554432,69,5.469828217,6.134458097918727,0
DelegationServer,33554432,70,5.813863807,5.771451329767966,0
DelegationServer,33554432,71,5.370544943,6.24786355130219,0
DelegationServer,33554432,72,5.441828674,6.166021389154818,0
DelegationServer,33554432,73,6.781704128,4.947787660252228,0
DelegationServer,33554432,74,5.484909848,6.1175904308135856,0
DelegationServer,33554432,75,6.228800875,5.386981005392952,0
DelegationServer,33554432,76,5.593895557,5.9984015893917055,0
DelegationServer,33554432,77,5.403122029,6.210193258620552,0
DelegationServer,33554432,78,6.810636258,4.926769060759316,0
DelegationServer,33554432,79,5.674589308,5.913103165491672,0
DelegationServer,33554432,80,6.018348515,5.575355417914013,0
DelegationServer,33554432,81,5.369334729,6.2492717801278275,0
DelegationServer,33554432,82,6.379498764,5.259728583905404,0
DelegationServer,33554432,83,5.451370176,6.155229037229117,0
DelegationServer,33554432,84,5.728666479,5.857284958550648,0
DelegationServer,33554432,85,5.733936654,5.8519014116754136,0
DelegationServer,33554432,86,5.314552054,6.313689593979091,0
DelegationServer,33554432,87,5.491309171,6.110461267998418,0
DelegationServer,33554432,88,6.033404804,5.561442185638569,0
DelegationServer,33554432,89,5.536179736,6.060936168998686,0
DelegationServer,33554432,90,6.215003339,5.398940301357737,0
DelegationServer,33554432,91,5.436009875,6.1726216051069995,0
DelegationServer,33554432,92,5.47087398,6.133285490154901,0
DelegationServer,33554432,93,6.352909407,5.281742560822258,0
DelegationServer,33554432,94,5.723114959,5.862966625759159,0
DelegationServer,33554432,95,6.069469265,5.528396394309774,0
DelegationServer,33554432,96,5.787159869,5.798082783187064,0
DelegationServer,33554432,97,5.538536133,6.05835751437536,0
DelegationServer,33554432,98,5.508365105,6.091541021771104,0
DelegationServer,33554432,99,5.279369604,6.355764895599834,0
DelegationServer,33554432,100,5.360303008,6.2598013489016555,0
DelegationServer,33554432,101,5.535461289,6.061722817333933,0
DelegationServer,33554432,102,5.456986733,6.14889382029949,0
DelegationServer,33554432,103,5.383516062,6.232809861355625,0
DelegationServer,33554432,104,5.4274412,6.182366747704242,0
DelegationServer,33554432,105,5.399084096,6.21483781385427,0
DelegationServer,33554432,106,5.321492164,6.305455493667057,0
DelegationServer,33554432,107,5.565253486,6.029272895549111,0
DelegationServer,33554432,108,5.297169034,6.3344083952447265,0
DelegationServer,33554432,109,5.335581332,6.288805270150832,0
DelegationServer,33554432,110,5.362352841,6.257408453887304,0
DelegationServer,33554432,111,5.351358628,6.270264120298836,0
DelegationServer,33554432,112,5.450877891,6.1557849342767454,0
DelegationServer,33554432,113,5.496826387,6.104328140935335,0
DelegationServer,33554432,114,5.206835828,6.444303816832383,0
DelegationServer,33554432,115,5.278371007,6.356967321073345,0
DelegationServer,33554432,116,5.056359952,6.6360845190081506,0
DelegationServer,33554432,117,5.310993106,6.317920458622415,0
DelegationServer,33554432,118,5.127984083,6.543396285342954,0
DelegationServer,33554432,119,5.454905486,6.151239849364458,0
DelegationServer,33554432,120,5.121883636,6.5511898326149325,0
DelegationServer,33554432,121,5.242936481,6.399931054209543,0
DelegationServer,33554432,122,5.408477598,6.204043816767973,0
DelegationServer,33554432,123,5.44770083,6.159374944971052,0
DelegationServer,33554432,124,5.369545093,6.249026950857194,0
DelegationServer,33554432,125,5.25228554,6.388539188217859,0
DelegationServer,33554432,126,5.210193454,6.4401508881094225,0
DelegationServer,33554432,127,5.374047673,6.243791280189487,0
DelegationServer,33554432,128,5.64798097,5.94096052699696,0
DelegationServer,33554432,129,5.178606366,6.479432810398704,0
DelegationServer,33554432,130,5.39576412,6.218661760180873,0
DelegationServer,33554432,131,5.580551362,6.012744946401589,0
DelegationServer,33554432,132,5.476043592,6.1274954145763125,0
DelegationServer,33554432,133,5.367785627,6.251075272309864,0
DelegationServer,33554432,134,5.901553456,5.6856948344483484,0
DelegationServer,33554432,135,5.222213495,6.425327503773378,0
DelegationServer,33554432,136,5.413738982,6.198014368916613,0
DelegationServer,33554432,137,5.439486586,6.168676302348363,0
