name,total_ops,threads,spent,throughput,latency
DelegationServer,33554432,1,32.322066797,1.0381276732932927,0
DelegationServer,33554432,2,18.556607302,1.8082201910035332,0
DelegationServer,33554432,3,13.610927093,2.465256905038952,0
DelegationServer,33554432,4,10.606692728,3.1635150428579473,0
DelegationServer,33554432,5,9.140748994,3.6708624229836277,0
DelegationServer,33554432,6,8.190264937,4.096867715281821,0
DelegationServer,33554432,7,7.366103325,4.555248619187676,0
DelegationServer,33554432,8,6.68405887,5.0200682927258535,0
DelegationServer,33554432,9,6.12106751,5.4817941388788896,0
DelegationServer,33554432,10,6.028241913,5.566205285763223,0
DelegationServer,33554432,11,5.693089742,5.893887769317374,0
DelegationServer,33554432,12,5.555640098,6.03970584993067,0
DelegationServer,33554432,13,6.383415098,5.256501650740683,0
DelegationServer,33554432,14,6.613876016,5.073338526278174,0
DelegationServer,33554432,15,6.447377349,5.204353674941076,0
DelegationServer,33554432,16,6.659252433,5.038768591159067,0
DelegationServer,33554432,17,6.621684681,5.06735575861529,0
DelegationServer,33554432,18,6.68489466,5.019440650393135,0
DelegationServer,33554432,19,6.560115368,5.114914924160828,0
DelegationServer,33554432,20,6.259648719,5.360433709027753,0
DelegationServer,33554432,21,6.234482355,5.382071852860349,0
DelegationServer,33554432,22,6.447076392,5.2045966202039695,0
DelegationServer,33554432,23,6.390931338,5.250319589648516,0
DelegationServer,33554432,24,5.997658464,5.594588655123528,0
DelegationServer,33554432,25,6.260368398,5.359817484657873,0
DelegationServer,33554432,26,6.560866678,5.114329195640454,0
DelegationServer,33554432,27,6.62041113,5.068330552456189,0
DelegationServer,33554432,28,6.4223622129999995,5.224624661013339,0
DelegationServer,33554432,29,6.236210803,5.380580140725561,0
DelegationServer,33554432,30,5.97890313,5.612138425798513,0
DelegationServer,33554432,31,5.642348871,5.946890695196078,0
DelegationServer,33554432,32,5.727713523,5.8582594721715795,0
DelegationServer,33554432,33,5.470093677,6.134160396756218,0
DelegationServer,33554432,34,5.692340161,5.894663890589655,0
DelegationServer,33554432,35,5.446965456,6.160206498654909,0
DelegationServer,33554432,36,5.438056524,6.17029849761819,0
DelegationServer,33554432,37,5.241722978,6.401412692130255,0
DelegationServer,33554432,38,5.54344517,6.05299249311417,0
DelegationServer,33554432,39,5.37236932,6.245741869436483,0
DelegationServer,33554432,40,5.169805328,6.49046334844893,0
DelegationServer,33554432,41,5.319454219,6.307871187263996,0
DelegationServer,33554432,42,5.375256399,6.242387248028278,0
DelegationServer,33554432,43,5.173165301,6.486247789822945,0
DelegationServer,33554432,44,5.475711039,6.1278675519970225,0
DelegationServer,33554432,45,5.2231987029999996,6.424115548337776,0
DelegationServer,33554432,46,5.350001351,6.271854864808238,0
DelegationServer,33554432,47,5.3196351,6.307656703746465,0
DelegationServer,33554432,48,5.527629959,6.070310829213016,0
DelegationServer,33554432,49,5.028327732,6.673079757005783,0
DelegationServer,33554432,50,5.44991138,6.156876627964545,0
DelegationServer,33554432,51,5.307961822,6.321528512305113,0
DelegationServer,33554432,52,5.265573885,6.3724168975363265,0
DelegationServer,33554432,53,5.074147054,6.6128221438810515,0
DelegationServer,33554432,54,4.962145115,6.762081967044609,0
DelegationServer,33554432,55,5.185614894,6.470675645201507,0
DelegationServer,33554432,56,5.088391137,6.594310676317806,0
DelegationServer,33554432,57,5.122615249,6.550254190288888,0
DelegationServer,33554432,58,4.566339248,7.348212688029349,0
DelegationServer,33554432,59,4.554141919,7.367893358792801,0
DelegationServer,33554432,60,4.5536919959999995,7.368621336154156,0
DelegationServer,33554432,61,4.575222254,7.333945792614603,0
DelegationServer,33554432,62,4.654927657,7.208368093442102,0
DelegationServer,33554432,63,4.553349937,7.369174885360892,0
DelegationServer,33554432,64,4.287730771,7.825685378136351,0
DelegationServer,33554432,65,4.493560713,7.467225690959526,0
DelegationServer,33554432,66,4.566002067,7.348755324161791,0
DelegationServer,33554432,67,4.45504376,7.5317850525445795,0
DelegationServer,33554432,68,4.3459503250000004,7.720850329783739,0
DelegationServer,33554432,69,4.757907507,7.052350629059844,0
DelegationServer,33554432,70,4.449255173,7.541584084370518,0
DelegationServer,33554432,71,4.402180945,7.622229167592748,0
DelegationServer,33554432,72,4.325918722,7.756602506042183,0
DelegationServer,33554432,73,4.746736895,7.0689470982359985,0
DelegationServer,33554432,74,4.544440377,7.383622452133669,0
DelegationServer,33554432,75,4.469298708,7.5077622222783855,0
DelegationServer,33554432,76,4.628052213,7.2502276239985015,0
DelegationServer,33554432,77,4.446298695,7.546598710908242,0
DelegationServer,33554432,78,4.459687213,7.523942912899529,0
DelegationServer,33554432,79,4.295066354,7.812319818703317,0
DelegationServer,33554432,80,4.479076382,7.491373028342343,0
DelegationServer,33554432,81,4.398396139,7.628788071742167,0
DelegationServer,33554432,82,4.437381663,7.561763794127799,0
DelegationServer,33554432,83,4.381818531,7.657649846202633,0
DelegationServer,33554432,84,4.299486062,7.804289051327084,0
DelegationServer,33554432,85,4.29741261,7.808054530747048,0
DelegationServer,33554432,86,4.32999014,7.749309101198093,0
DelegationServer,33554432,87,4.372050423,7.6747586952521285,0
DelegationServer,33554432,88,4.264875407,7.86762303651981,0
DelegationServer,33554432,89,4.380890836,7.65927142586303,0
DelegationServer,33554432,90,4.471245657,7.504493059438269,0
DelegationServer,33554432,91,4.25898392,7.878506383278386,0
DelegationServer,33554432,92,4.524671067,7.415883166563011,0
DelegationServer,33554432,93,4.287905902,7.825365753560325,0
DelegationServer,33554432,94,4.309930447,7.785376681277102,0
DelegationServer,33554432,95,4.303954499,7.796186508894596,0
DelegationServer,33554432,96,4.326277708,7.7559588784493245,0
DelegationServer,33554432,97,4.207183184,7.975510105575665,0
DelegationServer,33554432,98,4.223332818,7.945012492737909,0
DelegationServer,33554432,99,4.482726578,7.485272950769739,0
DelegationServer,33554432,100,4.358983324,7.697765626964808,0
DelegationServer,33554432,101,4.423925904,7.5847635625318555,0
DelegationServer,33554432,102,4.584938804,7.318403458455407,0
DelegationServer,33554432,103,4.37468341,7.670139494734317,0
DelegationServer,33554432,104,4.667959004,7.188244792048735,0
DelegationServer,33554432,105,4.166127569,8.054105747907787,0
DelegationServer,33554432,106,4.309715221,7.785765480860296,0
DelegationServer,33554432,107,4.24122621,7.91149312453202,0
DelegationServer,33554432,108,4.258168765,7.88001459120186,0
DelegationServer,33554432,109,4.47182913,7.50351389208827,0
DelegationServer,33554432,110,4.166549699,8.05328975388276,0
DelegationServer,33554432,111,4.257356826,7.881517422988966,0
DelegationServer,33554432,112,4.152199032,8.081123217216721,0
DelegationServer,33554432,113,4.524768552,7.415723393226059,0
DelegationServer,33554432,114,4.582340667,7.322552913109286,0
DelegationServer,33554432,115,4.177132446,8.032886779094483,0
DelegationServer,33554432,116,3.852869491,8.70894591119178,0
DelegationServer,33554432,117,3.853142363,8.708329160689255,0
DelegationServer,33554432,118,3.919064027,8.56184838237653,0
DelegationServer,33554432,119,3.939301425,8.517863544803506,0
DelegationServer,33554432,120,3.868171395,8.674494631590646,0
DelegationServer,33554432,121,3.740755306,8.969961747078251,0
DelegationServer,33554432,122,3.9066604849999997,8.589032020784883,0
DelegationServer,33554432,123,3.875384345,8.658349472689528,0
DelegationServer,33554432,124,3.964769946,8.46314728395593,0
DelegationServer,33554432,125,4.062760544,8.259022808901237,0
DelegationServer,33554432,126,3.9602673250000002,8.472769448713919,0
DelegationServer,33554432,127,3.751108138,8.945205194188405,0
DelegationServer,33554432,128,3.796469588,8.838324981203563,0
