name,total_ops,threads,spent,throughput,latency
DelegationServer,33554432,1,36.870622571,0.910058731321551,0
DelegationServer,33554432,2,21.236432665,1.5800408914865176,0
DelegationServer,33554432,3,15.719764066,2.1345378886808035,0
DelegationServer,33554432,4,12.546816075,2.6743383978393096,0
DelegationServer,33554432,5,11.248760241,2.9829449006921904,0
DelegationServer,33554432,6,10.407950068,3.2239232299130203,0
DelegationServer,33554432,7,9.766262543,3.4357495359420014,0
DelegationServer,33554432,8,8.994287531,3.7306381282953454,0
DelegationServer,33554432,9,11.150800447,3.009150074874441,0
DelegationServer,33554432,10,9.618044715,3.4886957790567936,0
DelegationServer,33554432,11,9.496391688,3.533387533119622,0
DelegationServer,33554432,12,9.345194472,3.5905547070781174,0
DelegationServer,33554432,13,9.094501982,3.689529351514962,0
DelegationServer,33554432,14,9.968954494,3.365892784463542,0
DelegationServer,33554432,15,10.028009548,3.346071006353613,0
DelegationServer,33554432,16,9.798876734,3.4243141240437605,0
DelegationServer,33554432,17,9.967075743,3.366527240807384,0
DelegationServer,33554432,18,10.060277287,3.3353386832944856,0
DelegationServer,33554432,19,9.900782585,3.389068663202041,0
DelegationServer,33554432,20,9.683039279,3.4652789308384664,0
DelegationServer,33554432,21,9.826057144,3.4148419359121123,0
DelegationServer,33554432,22,9.963289427,3.3678066110444633,0
DelegationServer,33554432,23,9.642953358,3.4796841542495414,0
DelegationServer,33554432,24,9.425286136,3.560043856052117,0
DelegationServer,33554432,25,9.749465198,3.4416689857904554,0
DelegationServer,33554432,26,10.034997811,3.34374083900834,0
DelegationServer,33554432,27,9.750771889,3.4412077712384277,0
DelegationServer,33554432,28,9.499944684,3.53206603997527,0
DelegationServer,33554432,29,9.494413391,3.5341237650139723,0
DelegationServer,33554432,30,9.257554552,3.624545965300405,0
DelegationServer,33554432,31,9.311583742,3.6035150335009463,0
DelegationServer,33554432,32,9.407231701,3.566876320951372,0
DelegationServer,33554432,33,9.459078276,3.5473257563726706,0
DelegationServer,33554432,34,9.336487297,3.5939032456865987,0
DelegationServer,33554432,35,9.546385496,3.5148834094390526,0
DelegationServer,33554432,36,9.431982414,3.5575163870317197,0
DelegationServer,33554432,37,9.243898312,3.629900596855462,0
DelegationServer,33554432,38,9.114025172,3.681625995842707,0
DelegationServer,33554432,39,9.948173935,3.372923736480689,0
DelegationServer,33554432,40,9.71017283,3.4555957537987507,0
DelegationServer,33554432,41,9.350592725,3.5884818200121105,0
DelegationServer,33554432,42,9.842713097,3.409063300872519,0
DelegationServer,33554432,43,9.608001701,3.4923424291762624,0
DelegationServer,33554432,44,10.004973164,3.353775312535161,0
DelegationServer,33554432,45,9.933789017,3.377807998798571,0
DelegationServer,33554432,46,9.512858959,3.5272710490734815,0
DelegationServer,33554432,47,9.879810412,3.3962627419697093,0
DelegationServer,33554432,48,9.451958994,3.5499976270845006,0
DelegationServer,33554432,49,9.703997084000001,3.457794938471768,0
DelegationServer,33554432,50,9.33395009,3.5948801607530343,0
DelegationServer,33554432,51,9.446467031,3.552061515684763,0
DelegationServer,33554432,52,9.607219089,3.492626918274289,0
DelegationServer,33554432,53,10.033518006,3.344233994490726,0
DelegationServer,33554432,54,9.671336709,3.4694720088459694,0
DelegationServer,33554432,55,9.083135233,3.6941464746768453,0
DelegationServer,33554432,56,9.236911612,3.6326462143914258,0
DelegationServer,33554432,57,10.190721347,3.2926454229737065,0
DelegationServer,33554432,58,9.650104505,3.477105557003499,0
DelegationServer,33554432,59,9.078022291,3.6962270992951898,0
DelegationServer,33554432,60,8.983752858999999,3.7350128088602625,0
DelegationServer,33554432,61,9.099950091,3.687320442909449,0
DelegationServer,33554432,62,9.297405349,3.609010335728668,0
DelegationServer,33554432,63,9.01525338,3.7219621663035274,0
DelegationServer,33554432,64,9.216361707,3.6407459979044416,0
DelegationServer,33554432,65,9.173506216,3.657754320967912,0
DelegationServer,33554432,66,9.687164946,3.463803103079732,0
DelegationServer,33554432,67,8.82454266,3.8023989789403996,0
DelegationServer,33554432,68,8.978747906,3.737094787746232,0
DelegationServer,33554432,69,8.946304543,3.7506471905491447,0
DelegationServer,33554432,70,8.688271037,3.8620378965049085,0
DelegationServer,33554432,71,9.356420857,3.5862465479945014,0
DelegationServer,33554432,72,9.170098398,3.6591136260128057,0
DelegationServer,33554432,73,9.523086796,3.523482744491411,0
DelegationServer,33554432,74,8.79141241,3.816728238324108,0
DelegationServer,33554432,75,9.061571009,3.7029375995259057,0
DelegationServer,33554432,76,9.166139795,3.660693896279377,0
DelegationServer,33554432,77,9.217787691,3.6401827775618707,0
DelegationServer,33554432,78,8.830124383,3.799995395829296,0
DelegationServer,33554432,79,8.825502521,3.8019854303092995,0
DelegationServer,33554432,80,8.745243116,3.83687812390372,0
DelegationServer,33554432,81,9.099823283,3.6873718265150623,0
DelegationServer,33554432,82,9.479079494,3.539840764204904,0
DelegationServer,33554432,83,9.398380998,3.57023534235742,0
DelegationServer,33554432,84,8.975273014,3.7385416518985455,0
DelegationServer,33554432,85,9.143268318,3.669850958430552,0
DelegationServer,33554432,86,9.41588113,3.5635997881379367,0
DelegationServer,33554432,87,8.859156937,3.7875423404975406,0
DelegationServer,33554432,88,9.824504974,3.4153814455588267,0
DelegationServer,33554432,89,9.250507509,3.6273071469164515,0
DelegationServer,33554432,90,9.365242516,3.582868456708313,0
DelegationServer,33554432,91,9.096711889,3.6886330367981603,0
DelegationServer,33554432,92,9.123773834,3.6776922149208113,0
DelegationServer,33554432,93,8.901240362,3.7696355379016784,0
DelegationServer,33554432,94,9.286543102,3.6132317086617016,0
DelegationServer,33554432,95,9.131686214,3.6745055856778044,0
DelegationServer,33554432,96,9.256866263,3.624815466343959,0
DelegationServer,33554432,97,9.637417144,3.4816830587114405,0
DelegationServer,33554432,98,9.209594161,3.643421350974773,0
DelegationServer,33554432,99,8.535734831,3.9310537012158977,0
DelegationServer,33554432,100,9.223141449,3.6380697602375025,0
DelegationServer,33554432,101,9.133311419,3.6738517346727955,0
DelegationServer,33554432,102,8.656297523,3.876302993380834,0
DelegationServer,33554432,103,9.002753064,3.727130108030696,0
DelegationServer,33554432,104,9.263690855,3.622145052680517,0
DelegationServer,33554432,105,8.899051562,3.770562712916664,0
DelegationServer,33554432,106,9.090789876,3.69103592291632,0
DelegationServer,33554432,107,8.990695021,3.7321288200328557,0
DelegationServer,33554432,108,9.312848823,3.6030255228808628,0
DelegationServer,33554432,109,8.930851192,3.757137061029199,0
DelegationServer,33554432,110,8.864240335,3.7853702891506726,0
DelegationServer,33554432,111,9.350230683,3.5886207664380465,0
DelegationServer,33554432,112,9.342805111,3.591472967844935,0
DelegationServer,33554432,113,9.068115936,3.7002649984646157,0
DelegationServer,33554432,114,8.380788781,4.003731972827057,0
DelegationServer,33554432,115,8.788581571,3.8179576225042697,0
DelegationServer,33554432,116,8.611860346,3.8963047067507564,0
DelegationServer,33554432,117,7.957104445,4.216914862929137,0
DelegationServer,33554432,118,9.155535676,3.664933782952582,0
DelegationServer,33554432,119,8.749595434,3.834969542661485,0
DelegationServer,33554432,120,8.6713855,3.8695583306727626,0
DelegationServer,33554432,121,8.595070476,3.903915865925007,0
DelegationServer,33554432,122,8.418789209,3.9856600714184713,0
DelegationServer,33554432,123,8.641936924,3.882744377225682,0
DelegationServer,33554432,124,8.67866033,3.8663146988263337,0
DelegationServer,33554432,125,8.692144611,3.860316814970671,0
DelegationServer,33554432,126,8.848446429,3.7921269308958374,0
DelegationServer,33554432,127,8.5990765,3.90209716124749,0
DelegationServer,33554432,128,8.570830953,3.9149566925310935,0
DelegationServer,33554432,129,9.024851012,3.7180039820473443,0
DelegationServer,33554432,130,9.101227765,3.686802799182556,0
DelegationServer,33554432,131,8.336360616,4.025069637174631,0
DelegationServer,33554432,132,8.893603904,3.772872320624545,0
DelegationServer,33554432,133,8.975637275,3.7383899295328864,0
DelegationServer,33554432,134,8.87216788,3.7819879485869246,0
DelegationServer,33554432,135,8.91639949,3.763226629496835,0
DelegationServer,33554432,136,8.679858214,3.865781119083151,0
DelegationServer,33554432,137,8.646251643,3.880806780261323,0
DelegationServer,33554432,138,8.516282348,3.940032825224502,0
DelegationServer,33554432,139,8.479704229,3.957028581875082,0
DelegationServer,33554432,140,8.84534267,3.7934575574786638,0
DelegationServer,33554432,141,8.28386432,4.050577206942955,0
DelegationServer,33554432,142,8.897809542,3.771089035072538,0
DelegationServer,33554432,143,8.533351131,3.9321517988523054,0
DelegationServer,33554432,144,8.873891073,3.781253536241148,0
DelegationServer,33554432,145,8.099130623,4.142967135844402,0
DelegationServer,33554432,146,8.854676057,3.7894590139719213,0
DelegationServer,33554432,147,8.415097761,3.987408459531977,0
DelegationServer,33554432,148,8.767290428999999,3.827229435563164,0
DelegationServer,33554432,149,8.552459414,3.9233664114293108,0
DelegationServer,33554432,150,9.044835518,3.709789076122368,0
DelegationServer,33554432,151,8.593608059,3.9045802146932664,0
DelegationServer,33554432,152,9.202759977,3.6461270405683646,0
DelegationServer,33554432,153,9.05188707,3.706899096345001,0
DelegationServer,33554432,154,8.547895179,3.9254613325669565,0
DelegationServer,33554432,155,8.396235484,3.996366236266463,0
DelegationServer,33554432,156,8.511502389,3.942245501025142,0
DelegationServer,33554432,157,8.77258654,3.8249188933050977,0
DelegationServer,33554432,158,8.600865727,3.9012854130096803,0
DelegationServer,33554432,159,8.692970988999999,3.85994984251753,0
DelegationServer,33554432,160,8.635288222,3.885733879097846,0
DelegationServer,33554432,161,8.244582474,4.06987644381226,0
DelegationServer,33554432,162,8.578935103,3.91125840178768,0
DelegationServer,33554432,163,8.46873226,3.9621552517944405,0
DelegationServer,33554432,164,8.610753738,3.896805438985137,0
DelegationServer,33554432,165,8.60604263,3.898938622849932,0
DelegationServer,33554432,166,9.24676541,3.6287750918512813,0
DelegationServer,33554432,167,8.960518177,3.7446977214027695,0
DelegationServer,33554432,168,8.908094659,3.7667350072553827,0
DelegationServer,33554432,169,8.984164714,3.7348415871886473,0
DelegationServer,33554432,170,8.320347722,4.032816069847423,0
DelegationServer,33554432,171,8.779533112,3.82189252799073,0
DelegationServer,33554432,172,9.068873495,3.6999559006418803,0
DelegationServer,33554432,173,8.533626192,3.9320250553576157,0
DelegationServer,33554432,174,9.273996505,3.6181199746958503,0
DelegationServer,33554432,175,8.467575423,3.962696559968982,0
DelegationServer,33554432,176,8.283810105,4.050603716730177,0
DelegationServer,33554432,177,8.571481295,3.9146596539355802,0
DelegationServer,33554432,178,8.374236374,4.006864686095854,0
DelegationServer,33554432,179,8.538370689,3.929840155947813,0
DelegationServer,33554432,180,9.391691897,3.5727781924701274,0
DelegationServer,33554432,181,8.610430686,3.896951641984334,0
DelegationServer,33554432,182,8.551616146,3.923753291440123,0
DelegationServer,33554432,183,8.81151045,3.8080227210080655,0
DelegationServer,33554432,184,8.216298169,4.083886844150872,0
DelegationServer,33554432,185,8.479816017,3.956976417027375,0
DelegationServer,33554432,186,9.443359078,3.553230553116536,0
DelegationServer,33554432,187,8.863372163,3.785741068176334,0
DelegationServer,33554432,188,8.31946735,4.033242825335447,0
DelegationServer,33554432,189,8.887404916,3.775503908862298,0
DelegationServer,33554432,190,8.319030912,4.033454419744798,0
DelegationServer,33554432,191,8.074236766,4.155740408962885,0
DelegationServer,33554432,192,8.895690914,3.77198717046162,0
DelegationServer,33554432,193,8.615484571,3.894665671266513,0
DelegationServer,33554432,194,8.575055592,3.913027926175105,0
DelegationServer,33554432,195,8.757554981,3.83148402411383,0
DelegationServer,33554432,196,8.709717313,3.8525282502472415,0
DelegationServer,33554432,197,8.422865343,3.9837312640746556,0
DelegationServer,33554432,198,8.203541927,4.090237155924515,0
DelegationServer,33554432,199,8.38891916,3.99985163285326,0
DelegationServer,33554432,200,8.435106283,3.977950113992654,0
DelegationServer,33554432,201,8.126736431,4.128893841321627,0
DelegationServer,33554432,202,8.7679948,3.826921977645333,0
DelegationServer,33554432,203,8.806943048,3.8099976140551965,0
DelegationServer,33554432,204,8.016223533,4.1858154106940875,0
DelegationServer,33554432,205,9.343601905,3.5911666979352117,0
DelegationServer,33554432,206,8.820331717,3.80421429449511,0
DelegationServer,33554432,207,8.81910599,3.804743024751877,0
DelegationServer,33554432,208,7.944781722,4.223455492437757,0
DelegationServer,33554432,209,8.617324503,3.8938340999365284,0
DelegationServer,33554432,210,8.204819588,4.089600220957351,0
DelegationServer,33554432,211,8.736786908,3.840591782005724,0
DelegationServer,33554432,212,8.101416461,4.141798185728401,0
DelegationServer,33554432,213,8.088009292,4.148663878661627,0
DelegationServer,33554432,214,9.102935492,3.6861111483750366,0
DelegationServer,33554432,215,8.85448017,3.789542847889172,0
DelegationServer,33554432,216,8.55344575,3.922913990540011,0
DelegationServer,33554432,217,8.634871863,3.8859212426508707,0
DelegationServer,33554432,218,8.434193279,3.9783807283081822,0
DelegationServer,33554432,219,8.378651132,4.00475344675086,0
DelegationServer,33554432,220,7.997677643,4.195521937467516,0
DelegationServer,33554432,221,8.314276124,4.035761081249364,0
DelegationServer,33554432,222,8.320888009,4.032554213409315,0
DelegationServer,33554432,223,8.402823478,3.9932329993425575,0
DelegationServer,33554432,224,8.317747893,4.034076583186482,0
DelegationServer,33554432,225,8.052252957,4.167086178139796,0
DelegationServer,33554432,226,8.291480863,4.046856352251102,0
DelegationServer,33554432,227,7.944392617,4.223662351253605,0
DelegationServer,33554432,228,8.348110386,4.019404445857791,0
DelegationServer,33554432,229,8.609089082,3.897558926432305,0
DelegationServer,33554432,230,8.349678275,4.018649688631267,0
DelegationServer,33554432,231,7.729312932,4.341192069101234,0
DelegationServer,33554432,232,8.490347796,3.9520680196173203,0
DelegationServer,33554432,233,8.19606956,4.093966230320769,0
DelegationServer,33554432,234,8.142513087,4.12089383725666,0
DelegationServer,33554432,235,8.108820827,4.138016206779851,0
DelegationServer,33554432,236,7.665201586,4.377501572989942,0
DelegationServer,33554432,237,8.58428288,3.908821793160665,0
DelegationServer,33554432,238,8.513608983,3.941270038006396,0
DelegationServer,33554432,239,7.795265269,4.304463137827825,0
DelegationServer,33554432,240,8.070296126,4.157769612926344,0
