name,total_ops,threads,spent,throughput,latency
DelegationServer,33554432,1,36.28935425,0.9246356870624117,0
DelegationServer,33554432,2,21.896846263,1.5323865179936118,0
DelegationServer,33554432,3,16.588593821,2.0227411896433583,0
DelegationServer,33554432,4,13.517137002,2.4823623519562816,0
DelegationServer,33554432,5,12.216435169,2.746663125192737,0
DelegationServer,33554432,6,10.667866862,3.145374087815458,0
DelegationServer,33554432,7,10.989555886,3.0533019121133207,0
DelegationServer,33554432,8,9.689922389,3.4628174151416315,0
DelegationServer,33554432,9,10.472286829,3.2041169753945824,0
DelegationServer,33554432,10,9.448223003,3.5514013576252164,0
DelegationServer,33554432,11,9.696191799,3.460578410119794,0
DelegationServer,33554432,12,9.075560442,3.6972297429386676,0
DelegationServer,33554432,13,9.142341002,3.6702231947659305,0
DelegationServer,33554432,14,10.285042442,3.262449541576719,0
DelegationServer,33554432,15,10.980977777,3.0556870873813082,0
DelegationServer,33554432,16,10.47610617,3.2029488299849866,0
DelegationServer,33554432,17,10.995826944000001,3.051560575742724,0
DelegationServer,33554432,18,10.388125390999999,3.230075758333711,0
DelegationServer,33554432,19,10.502914467,3.194773422694008,0
DelegationServer,33554432,20,10.3479152,3.2426272685342457,0
DelegationServer,33554432,21,10.543445111,3.182492216419146,0
DelegationServer,33554432,22,9.960708473,3.3686792551909672,0
DelegationServer,33554432,23,10.436707082,3.2150401210234905,0
DelegationServer,33554432,24,9.837422737,3.4108966237464635,0
DelegationServer,33554432,25,9.920148807,3.382452486632341,0
DelegationServer,33554432,26,9.84768478,3.407342207799629,0
DelegationServer,33554432,27,10.474581635,3.203415006846715,0
DelegationServer,33554432,28,10.418143789,3.220768754931992,0
DelegationServer,33554432,29,10.217281354,3.2840861318616477,0
DelegationServer,33554432,30,9.620768993,3.487707897821261,0
DelegationServer,33554432,31,9.671309391,3.469481808867095,0
DelegationServer,33554432,32,9.663140876,3.472414655915651,0
DelegationServer,33554432,33,10.004703155,3.353865824917621,0
DelegationServer,33554432,34,9.967227006,3.366476150267386,0
DelegationServer,33554432,35,9.211104079,3.6428241079697825,0
DelegationServer,33554432,36,9.651328838,3.4766644638494495,0
DelegationServer,33554432,37,9.281569397,3.615167927403043,0
DelegationServer,33554432,38,9.576006872,3.5040108521760045,0
DelegationServer,33554432,39,9.101010285,3.686890899937051,0
DelegationServer,33554432,40,9.278878056,3.616216507803193,0
DelegationServer,33554432,41,9.251724873,3.6268298572004025,0
DelegationServer,33554432,42,9.40827179,3.566482001047718,0
DelegationServer,33554432,43,9.856193470000001,3.404400705214647,0
DelegationServer,33554432,44,9.415576415,3.5637151164260397,0
DelegationServer,33554432,45,9.809109955,3.420741754749756,0
DelegationServer,33554432,46,9.714227579,3.454153377314036,0
DelegationServer,33554432,47,9.423825379,3.5605956870521505,0
DelegationServer,33554432,48,9.349775298,3.588795551822255,0
DelegationServer,33554432,49,9.263044699,3.622397720225014,0
DelegationServer,33554432,50,10.292481648,3.2600915063589335,0
DelegationServer,33554432,51,9.828449643999999,3.4140106746626175,0
DelegationServer,33554432,52,10.281123406,3.2636931466475576,0
DelegationServer,33554432,53,9.745370218,3.443115166422711,0
DelegationServer,33554432,54,9.870223137,3.3995616445808827,0
DelegationServer,33554432,55,9.601637601,3.4946572026948135,0
DelegationServer,33554432,56,10.029217203,3.3456680936138263,0
DelegationServer,33554432,57,9.271887402,3.618942998893851,0
DelegationServer,33554432,58,10.038480211,3.34258087825203,0
DelegationServer,33554432,59,9.639971928,3.4807603435585444,0
DelegationServer,33554432,60,9.554110353,3.512041494210277,0
DelegationServer,33554432,61,9.196514167,3.6486033067185293,0
DelegationServer,33554432,62,9.467304884,3.5442433101217525,0
DelegationServer,33554432,63,9.612838268,3.49058530524733,0
DelegationServer,33554432,64,9.050202866,3.707588934393728,0
DelegationServer,33554432,65,9.524417962,3.52299029020709,0
DelegationServer,33554432,66,9.433858726,3.5568088281333883,0
DelegationServer,33554432,67,9.114617446,3.681386761297979,0
DelegationServer,33554432,68,9.761076518,3.43757493736717,0
DelegationServer,33554432,69,9.497135113,3.5331109435380736,0
DelegationServer,33554432,70,9.503962647,3.5305727985570017,0
DelegationServer,33554432,71,9.279829845,3.6158456092898326,0
DelegationServer,33554432,72,8.921165621,3.7612161264010684,0
DelegationServer,33554432,73,9.417094037,3.5631408020525,0
DelegationServer,33554432,74,9.528374238,3.521527509507546,0
DelegationServer,33554432,75,9.643914842000001,3.4793372349025558,0
DelegationServer,33554432,76,9.221209634,3.6388319246403116,0
DelegationServer,33554432,77,8.832778072,3.7988537384821095,0
DelegationServer,33554432,78,8.929225426,3.7578211321999606,0
