name,total_ops,threads,spent,throughput,latency
DelegationServer,33554432,1,34.64031218,0.9686527022517151,0
DelegationServer,33554432,2,18.951076007,1.7705818913715468,0
DelegationServer,33554432,3,14.135306611,2.373802912339246,0
DelegationServer,33554432,4,10.598619856,3.1659246633894935,0
DelegationServer,33554432,5,8.832043561,3.799169667614369,0
DelegationServer,33554432,6,7.566292563,4.434725689049463,0
DelegationServer,33554432,7,6.686893622,5.01794015230111,0
DelegationServer,33554432,8,5.684433043,5.902863442348052,0
DelegationServer,33554432,9,5.215360553,6.433770332656807,0
DelegationServer,33554432,10,4.91398486,6.828354778447567,0
DelegationServer,33554432,11,5.270392204,6.36659108112175,0
DelegationServer,33554432,12,5.354422389,6.266676321414882,0
DelegationServer,33554432,13,5.091671094,6.590062747678337,0
DelegationServer,33554432,14,5.056582847,6.635791999315778,0
DelegationServer,33554432,15,4.775093662,7.026968343474558,0
DelegationServer,33554432,16,4.795592508,6.9969314415318955,0
DelegationServer,33554432,17,4.679466512,7.170567823052732,0
DelegationServer,33554432,18,4.5828346060000005,7.321763686620812,0
DelegationServer,33554432,19,4.432130998,7.57072207819251,0
DelegationServer,33554432,20,4.307580413,7.789624054082633,0
DelegationServer,33554432,21,4.425846362,7.581472390929778,0
DelegationServer,33554432,22,4.323136595,7.761594218144291,0
DelegationServer,33554432,23,4.268686042,7.860599648194976,0
DelegationServer,33554432,24,4.359819132,7.696289911138451,0
DelegationServer,33554432,25,4.431051347,7.572566727920609,0
DelegationServer,33554432,26,4.552167656,7.37108879453802,0
DelegationServer,33554432,27,4.265879766,7.865770682858011,0
DelegationServer,33554432,28,4.17960233,8.028139844586603,0
DelegationServer,33554432,29,3.9900462389999998,8.409534624443234,0
DelegationServer,33554432,30,3.996385951,8.396194064190373,0
DelegationServer,33554432,31,3.830776277,8.759172964879463,0
DelegationServer,33554432,32,3.820173122,8.78348465590822,0
DelegationServer,33554432,33,3.721604052,9.01612087991138,0
DelegationServer,33554432,34,3.586805666,9.35496236053955,0
DelegationServer,33554432,35,3.800055037,8.829985795808357,0
DelegationServer,33554432,36,3.793465529,8.845324082553434,0
DelegationServer,33554432,37,3.768419935,8.904111691044857,0
DelegationServer,33554432,38,3.724731794,9.008549838152453,0
DelegationServer,33554432,39,3.770475082,8.899258387938074,0
DelegationServer,33554432,40,3.6619087,9.163099014456586,0
DelegationServer,33554432,41,3.652412149,9.186923772878952,0
DelegationServer,33554432,42,3.583048154,9.364772829676014,0
DelegationServer,33554432,43,3.625260665,9.25572947731746,0
DelegationServer,33554432,44,3.526000389,9.516287095338718,0
DelegationServer,33554432,45,3.567889978,9.404559055043821,0
DelegationServer,33554432,46,3.416543996,9.821161981020776,0
DelegationServer,33554432,47,3.420086348,9.810989719491142,0
DelegationServer,33554432,48,3.359561703,9.987740951457084,0
DelegationServer,33554432,49,3.277065453,10.239170526570499,0
DelegationServer,33554432,50,3.615127287,9.28167373820052,0
DelegationServer,33554432,51,3.455508028,9.71041934445189,0
DelegationServer,33554432,52,3.43429272,9.770405360204705,0
DelegationServer,33554432,53,3.431590557,9.778098943521483,0
DelegationServer,33554432,54,3.286627088,10.209382172535664,0
DelegationServer,33554432,55,3.377013758,9.936125347582905,0
DelegationServer,33554432,56,3.301061908,10.164738782596622,0
DelegationServer,33554432,57,3.2633978519999998,10.282053712646741,0
DelegationServer,33554432,58,2.972839884,11.286996040584606,0
DelegationServer,33554432,59,3.152438146,10.643962052856088,0
DelegationServer,33554432,60,3.3023854950000002,10.160664783322034,0
DelegationServer,33554432,61,3.119277902,10.757115285715894,0
DelegationServer,33554432,62,3.143766872,10.67332069017362,0
DelegationServer,33554432,63,3.126352719,10.732772343976842,0
DelegationServer,33554432,64,3.136652769,10.69752837535075,0
DelegationServer,33554432,65,3.005581456,11.164040133737105,0
DelegationServer,33554432,66,3.102254832,10.816143036956031,0
DelegationServer,33554432,67,2.963126193,11.323996959450454,0
DelegationServer,33554432,68,3.013037175,11.136414870155063,0
DelegationServer,33554432,69,2.952070292,11.366406853837882,0
